trip_id,stop_id,stop_sequence,arrival_time,departure_time,pickup_type,drop_off_type
TI_9584_20260408,TI:BOLOGNA_CENTRALE,1,15:33:00,15:33:00,0,0
TI_9422_20260408,TI:BOLOGNA_CENTRALE,0,16:01:00,16:01:00,0,0
TI_9422_20260408,TI:VENEZIA_S_LUCIA,1,17:34:00,17:34:00,0,0
TI_9638_20260408,TI:NAPOLI_CENTRALE,0,12:30:00,12:30:00,0,0
TI_9638_20260408,TI:BOLOGNA_CENTRALE,1,15:53:00,15:53:00,0,0
TI_700_20260408,TI:SALERNO,0,11:40:00,11:40:00,0,0
TI_700_20260408,TI:NAPOLI_CENTRALE,1,12:18:00,12:18:00,0,0
TI_9540_20260408,TI:NAPOLI_CENTRALE,0,12:40:00,12:40:00,0,0
TI_9540_20260408,TI:BOLOGNA_CENTRALE,1,16:33:00,16:33:00,0,0
TI_9423_20260408,TI:BOLOGNA_CENTRALE,0,17:01:00,17:01:00,0,0
TI_9423_20260408,TI:VENEZIA_S_LUCIA,1,18:34:00,18:34:00,0,0
TI_9703_20260407,TI:MILANO_CENTRALE,0,06:45:00,06:45:00,0,0
TI_9703_20260407,TI:VENEZIA_MESTRE,1,09:00:00,09:00:00,0,0
TI_9705_20260407,TI:MILANO_CENTRALE,0,07:15:00,07:15:00,0,0
TI_9705_20260407,TI:VENEZIA_S_LUCIA,1,09:42:00,09:42:00,0,0
TI_9707_20260407,TI:MILANO_CENTRALE,0,07:45:00,07:45:00,0,0
TI_9707_20260407,TI:VENEZIA_MESTRE,1,10:00:00,10:00:00,0,0
TI_9710_20260407,TI:MILANO_CENTRALE,0,08:45:00,08:45:00,0,0
TI_9710_20260407,TI:VENEZIA_S_LUCIA,1,11:12:00,11:12:00,0,0
TI_9703_20260408,TI:MILANO_CENTRALE,0,06:45:00,06:45:00,0,0
TI_9703_20260408,TI:VENEZIA_MESTRE,1,09:00:00,09:00:00,0,0
TI_9705_20260408,TI:MILANO_CENTRALE,0,07:15:00,07:15:00,0,0
TI_9705_20260408,TI:VENEZIA_S_LUCIA,1,09:42:00,09:42:00,0,0
TI_9707_20260408,TI:MILANO_CENTRALE,0,07:45:00,07:45:00,0,0
TI_9707_20260408,TI:VENEZIA_MESTRE,1,10:00:00,10:00:00,0,0
TI_9709_20260408,TI:MILANO_CENTRALE,0,08:15:00,08:15:00,0,0
TI_9709_20260408,TI:VENEZIA_S_LUCIA,1,10:42:00,10:42:00,0,0
TI_9710_20260408,TI:MILANO_CENTRALE,0,08:45:00,08:45:00,0,0
TI_9710_20260408,TI:VENEZIA_S_LUCIA,1,11:12:00,11:12:00,0,0
TI_9702_20260407,TI:VENEZIA_S_LUCIA,0,06:18:00,06:18:00,0,0
TI_9702_20260407,TI:MILANO_PORTA_GARIBALDI,1,08:47:00,08:47:00,0,0
TI_9706_20260407,TI:VENEZIA_S_LUCIA,0,06:48:00,06:48:00,0,0
TI_9706_20260407,TI:MILANO_CENTRALE,1,09:15:00,09:15:00,0,0
TI_9708_20260407,TI:VENEZIA_S_LUCIA,0,07:18:00,07:18:00,0,0
TI_9708_20260407,TI:MILANO_CENTRALE,1,09:45:00,09:45:00,0,0
TI_9713_20260407,TI:VENEZIA_MESTRE,0,08:00:00,08:00:00,0,0
TI_9713_20260407,TI:MILANO_CENTRALE,1,10:15:00,10:15:00,0,0
TI_9718_20260407,TI:VENEZIA_MESTRE,0,09:00:00,09:00:00,0,0
TI_9718_20260407,TI:MILANO_CENTRALE,1,11:15:00,11:15:00,0,0
TI_9702_20260408,TI:VENEZIA_S_LUCIA,0,06:18:00,06:18:00,0,0
TI_9702_20260408,TI:MILANO_PORTA_GARIBALDI,1,08:47:00,08:47:00,0,0
TI_9706_20260408,TI:VENEZIA_S_LUCIA,0,06:48:00,06:48:00,0,0
TI_9706_20260408,TI:MILANO_CENTRALE,1,09:15:00,09:15:00,0,0
TI_9708_20260408,TI:VENEZIA_S_LUCIA,0,07:18:00,07:18:00,0,0
TI_9708_20260408,TI:MILANO_CENTRALE,1,09:45:00,09:45:00,0,0
TI_9713_20260408,TI:VENEZIA_MESTRE,0,08:00:00,08:00:00,0,0
TI_9713_20260408,TI:MILANO_CENTRALE,1,10:15:00,10:15:00,0,0
TI_9718_20260408,TI:VENEZIA_MESTRE,0,09:00:00,09:00:00,0,0
TI_9718_20260408,TI:MILANO_CENTRALE,1,11:15:00,11:15:00,0,0
TI_41_20260407,TI:MILANO_CENTRALE,0,10:05:00,10:05:00,0,0
TI_41_20260407,TI:VENEZIA_S_LUCIA,1,12:42:00,12:42:00,0,0
TI_9709_20260407,TI:MILANO_CENTRALE,0,10:45:00,10:45:00,0,0
TI_9709_20260407,TI:VENEZIA_S_LUCIA,1,13:12:00,13:12:00,0,0
TI_31_20260407,TI:MILANO_CENTRALE,0,12:05:00,12:05:00,0,0
TI_31_20260407,TI:VENEZIA_S_LUCIA,1,14:42:00,14:42:00,0,0
TI_9723_20260407,TI:MILANO_CENTRALE,0,11:45:00,11:45:00,0,0
TI_9723_20260407,TI:VENEZIA_S_LUCIA,1,14:12:00,14:12:00,0,0
TI_9727_20260407,TI:MILANO_CENTRALE,0,12:45:00,12:45:00,0,0
TI_9727_20260407,TI:VENEZIA_S_LUCIA,1,15:12:00,15:12:00,0,0
TI_9281_20260407,TI:TORINO_PORTA_SUSA,0,12:55:00,12:55:00,0,0
TI_9281_20260407,TI:MILANO_CENTRALE,1,13:50:00,13:50:00,0,0
TI_9733_20260407,TI:MILANO_CENTRALE,0,14:15:00,14:15:00,0,0
TI_9733_20260407,TI:VENEZIA_S_LUCIA,1,16:42:00,16:42:00,0,0
TI_41_20260408,TI:MILANO_CENTRALE,0,10:05:00,10:05:00,0,0
TI_41_20260408,TI:VENEZIA_S_LUCIA,1,12:42:00,12:42:00,0,0
TI_31_20260408,TI:MILANO_CENTRALE,0,12:05:00,12:05:00,0,0
TI_31_20260408,TI:VENEZIA_S_LUCIA,1,14:42:00,14:42:00,0,0
TI_9723_20260408,TI:MILANO_CENTRALE,0,11:45:00,11:45:00,0,0
TI_9723_20260408,TI:VENEZIA_S_LUCIA,1,14:12:00,14:12:00,0,0
TI_9727_20260408,TI:MILANO_CENTRALE,0,12:45:00,12:45:00,0,0
TI_9727_20260408,TI:VENEZIA_S_LUCIA,1,15:12:00,15:12:00,0,0
TI_9281_20260408,TI:TORINO_PORTA_SUSA,0,12:55:00,12:55:00,0,0
TI_9281_20260408,TI:MILANO_CENTRALE,1,13:50:00,13:50:00,0,0
TI_9733_20260408,TI:MILANO_CENTRALE,0,14:15:00,14:15:00,0,0
TI_9733_20260408,TI:VENEZIA_S_LUCIA,1,16:42:00,16:42:00,0,0
TI_9543_20260408,TI:TORINO_PORTA_NUOVA,0,12:55:00,12:55:00,0,0
TI_9543_20260408,TI:MILANO_CENTRALE,1,14:02:00,14:02:00,0,0
TI_9735_20260408,TI:MILANO_CENTRALE,0,14:45:00,14:45:00,0,0
TI_9735_20260408,TI:VENEZIA_S_LUCIA,1,17:12:00,17:12:00,0,0
TI_9712_20260407,TI:VENEZIA_MESTRE,0,07:49:00,07:49:00,0,0
TI_9712_20260407,TI:TORINO_PORTA_NUOVA,1,11:06:00,11:06:00,0,0
TI_9712_20260408,TI:VENEZIA_MESTRE,0,07:49:00,07:49:00,0,0
TI_9712_20260408,TI:TORINO_PORTA_NUOVA,1,11:06:00,11:06:00,0,0
TI_703_20260407,TI:ROMA_TERMINI,0,07:28:00,07:28:00,0,0
TI_703_20260407,TI:BARI_CENTRALE,1,13:57:00,13:57:00,0,0
TI_8303_20260407,TI:ROMA_TERMINI,0,08:00:00,08:00:00,0,0
TI_8303_20260407,TI:LECCE,1,14:20:00,14:20:00,0,0
TI_607_20260407,TI:ANCONA,0,14:26:00,14:26:00,0,0
TI_607_20260407,TI:LECCE,1,20:35:00,20:35:00,0,0
TI_8311_20260407,TI:ROMA_TERMINI,0,13:15:00,13:15:00,0,0
TI_8311_20260407,TI:BARI_CENTRALE,1,17:43:00,17:43:00,0,0
TI_609_20260407,TI:PESCARA_CENTRALE,0,18:01:00,18:01:00,0,0
TI_609_20260407,TI:LECCE,1,22:49:00,22:49:00,0,0
TI_8315_20260407,TI:ROMA_TERMINI,0,14:58:00,14:58:00,0,0
TI_8315_20260407,TI:LECCE,1,20:45:00,20:45:00,0,0
TI_8317_20260407,TI:ROMA_TERMINI,0,15:57:00,15:57:00,0,0
TI_8317_20260407,TI:LECCE,1,21:48:00,21:48:00,0,0
TI_8323_20260407,TI:ROMA_TERMINI,0,18:05:00,18:05:00,0,0
TI_8323_20260407,TI:LECCE,1,23:46:00,23:46:00,0,0
TI_703_20260408,TI:ROMA_TERMINI,0,07:28:00,07:28:00,0,0
TI_703_20260408,TI:BARI_CENTRALE,1,13:57:00,13:57:00,0,0
TI_8303_20260408,TI:ROMA_TERMINI,0,08:00:00,08:00:00,0,0
TI_8303_20260408,TI:LECCE,1,14:20:00,14:20:00,0,0
TI_607_20260408,TI:ANCONA,0,14:26:00,14:26:00,0,0
TI_607_20260408,TI:LECCE,1,20:35:00,20:35:00,0,0
TI_8311_20260408,TI:ROMA_TERMINI,0,13:15:00,13:15:00,0,0
TI_8311_20260408,TI:BARI_CENTRALE,1,17:43:00,17:43:00,0,0
TI_609_20260408,TI:PESCARA_CENTRALE,0,18:01:00,18:01:00,0,0
TI_609_20260408,TI:LECCE,1,22:49:00,22:49:00,0,0
TI_8315_20260408,TI:ROMA_TERMINI,0,14:58:00,14:58:00,0,0
TI_8315_20260408,TI:LECCE,1,20:45:00,20:45:00,0,0
TI_8317_20260408,TI:ROMA_TERMINI,0,15:57:00,15:57:00,0,0
TI_8317_20260408,TI:LECCE,1,21:48:00,21:48:00,0,0
TI_8323_20260408,TI:ROMA_TERMINI,0,18:05:00,18:05:00,0,0
TI_8323_20260408,TI:LECCE,1,23:46:00,23:46:00,0,0
TI_8302_20260407,TI:LECCE,0,06:07:00,06:07:00,0,0
TI_8302_20260407,TI:ROMA_TERMINI,1,12:05:00,12:05:00,0,0
TI_8306_20260407,TI:LECCE,0,07:07:00,07:07:00,0,0
TI_8306_20260407,TI:ROMA_TERMINI,1,13:15:00,13:15:00,0,0
TI_610_20260407,TI:LECCE,0,08:20:00,08:20:00,0,0
TI_610_20260407,TI:ANCONA,1,14:35:00,14:35:00,0,0
TI_612_20260407,TI:LECCE,0,09:59:00,09:59:00,0,0
TI_612_20260407,TI:FOGGIA,1,13:07:00,13:07:00,0,0
TI_724_20260407,TI:AVERSA,0,19:46:00,19:46:00,0,0
TI_724_20260407,TI:ROMA_TERMINI,1,21:34:00,21:34:00,0,0
TI_8314_20260407,TI:LECCE,0,11:07:00,11:07:00,0,0
TI_8314_20260407,TI:ROMA_TERMINI,1,17:05:00,17:05:00,0,0
TI_9560_20260407,TI:LECCE,0,12:42:00,12:42:00,0,0
TI_9560_20260407,TI:ROMA_TERMINI,1,18:58:00,18:58:00,0,0
TI_704_20260407,TI:BARI_CENTRALE,0,16:05:00,16:05:00,0,0
TI_704_20260407,TI:ROMA_TERMINI,1,22:27:00,22:27:00,0,0
TI_8326_20260407,TI:LECCE,0,17:07:00,17:07:00,0,0
TI_8326_20260407,TI:ROMA_TERMINI,1,23:57:00,23:57:00,0,0
TI_8302_20260408,TI:LECCE,0,06:07:00,06:07:00,0,0
TI_8302_20260408,TI:ROMA_TERMINI,1,12:05:00,12:05:00,0,0
TI_8306_20260408,TI:LECCE,0,07:07:00,07:07:00,0,0
TI_8306_20260408,TI:ROMA_TERMINI,1,13:15:00,13:15:00,0,0
TI_610_20260408,TI:LECCE,0,08:20:00,08:20:00,0,0
TI_610_20260408,TI:ANCONA,1,14:35:00,14:35:00,0,0
TI_612_20260408,TI:LECCE,0,09:59:00,09:59:00,0,0
TI_612_20260408,TI:FOGGIA,1,13:07:00,13:07:00,0,0
TI_724_20260408,TI:AVERSA,0,19:46:00,19:46:00,0,0
TI_724_20260408,TI:ROMA_TERMINI,1,21:34:00,21:34:00,0,0
TI_8314_20260408,TI:LECCE,0,11:07:00,11:07:00,0,0
TI_8314_20260408,TI:ROMA_TERMINI,1,17:05:00,17:05:00,0,0
TI_9560_20260408,TI:LECCE,0,12:42:00,12:42:00,0,0
TI_9560_20260408,TI:ROMA_TERMINI,1,18:58:00,18:58:00,0,0
TI_704_20260408,TI:BARI_CENTRALE,0,16:05:00,16:05:00,0,0
TI_704_20260408,TI:ROMA_TERMINI,1,22:27:00,22:27:00,0,0
TI_8326_20260408,TI:LECCE,0,17:07:00,17:07:00,0,0
TI_8326_20260408,TI:ROMA_TERMINI,1,23:57:00,23:57:00,0,0
TI_715_20260407,TI:NAPOLI_CENTRALE,0,18:55:00,18:55:00,0,0
TI_715_20260407,TI:BARI_CENTRALE,1,23:00:00,23:00:00,0,0
TI_715_20260408,TI:NAPOLI_CENTRALE,0,18:55:00,18:55:00,0,0
TI_715_20260408,TI:BARI_CENTRALE,1,23:00:00,23:00:00,0,0
TI_716_20260407,TI:BARI_CENTRALE,0,07:05:00,07:05:00,0,0
TI_716_20260407,TI:AVERSA,1,10:51:00,10:51:00,0,0
TI_550_20260407,TI:AVERSA,0,11:45:00,11:45:00,0,0
TI_550_20260407,TI:ROMA_TERMINI,1,13:34:00,13:34:00,0,0
TI_716_20260408,TI:BARI_CENTRALE,0,07:05:00,07:05:00,0,0
TI_716_20260408,TI:AVERSA,1,10:51:00,10:51:00,0,0
TI_550_20260408,TI:AVERSA,0,11:45:00,11:45:00,0,0
TI_550_20260408,TI:ROMA_TERMINI,1,13:34:00,13:34:00,0,0
TI_8803_20260407,TI:MILANO_CENTRALE,0,07:50:00,07:50:00,0,0
TI_8803_20260407,TI:BARI_CENTRALE,1,15:27:00,15:27:00,0,0
TI_8803_20260408,TI:MILANO_CENTRALE,0,07:50:00,07:50:00,0,0
TI_8803_20260408,TI:BARI_CENTRALE,1,15:27:00,15:27:00,0,0
TI_9632_20260407,TI:ROMA_TERMINI,0,12:20:00,12:20:00,0,0
TI_9632_20260407,TI:MILANO_CENTRALE,1,15:35:00,15:35:00,0,0
TI_9532_20260407,TI:BOLOGNA_CENTRALE,0,14:36:00,14:36:00,0,0
TI_9532_20260407,TI:MILANO_CENTRALE,1,15:50:00,15:50:00,0,0
TI_8818_20260407,TI:LECCE,0,08:06:00,08:06:00,0,0
TI_8818_20260407,TI:BOLOGNA_CENTRALE,1,15:15:00,15:15:00,0,0
TI_8820_20260407,TI:BARLETTA,0,11:06:00,11:06:00,0,0
TI_8820_20260407,TI:BOLOGNA_CENTRALE,1,16:15:00,16:15:00,0,0
TI_8824_20260407,TI:LECCE,0,10:06:00,10:06:00,0,0
TI_8824_20260407,TI:BOLOGNA_CENTRALE,1,17:15:00,17:15:00,0,0
TI_9544_20260407,TI:BOLOGNA_CENTRALE,0,17:36:00,17:36:00,0,0
TI_9544_20260407,TI:MILANO_CENTRALE,1,18:50:00,18:50:00,0,0
TI_9632_20260408,TI:ROMA_TERMINI,0,12:20:00,12:20:00,0,0
TI_9632_20260408,TI:MILANO_CENTRALE,1,15:35:00,15:35:00,0,0
TI_9532_20260408,TI:BOLOGNA_CENTRALE,0,14:36:00,14:36:00,0,0
TI_9532_20260408,TI:MILANO_CENTRALE,1,15:50:00,15:50:00,0,0
TI_8818_20260408,TI:LECCE,0,08:06:00,08:06:00,0,0
TI_8818_20260408,TI:BOLOGNA_CENTRALE,1,15:15:00,15:15:00,0,0
TI_8820_20260408,TI:BARLETTA,0,11:06:00,11:06:00,0,0
TI_8820_20260408,TI:BOLOGNA_CENTRALE,1,16:15:00,16:15:00,0,0
TI_8824_20260408,TI:LECCE,0,10:06:00,10:06:00,0,0
TI_8824_20260408,TI:BOLOGNA_CENTRALE,1,17:15:00,17:15:00,0,0
TI_9544_20260408,TI:BOLOGNA_CENTRALE,0,17:36:00,17:36:00,0,0
TI_9544_20260408,TI:MILANO_CENTRALE,1,18:50:00,18:50:00,0,0
TI_603_20260407,TI:BOLOGNA_CENTRALE,0,08:00:00,08:00:00,0,0
TI_603_20260407,TI:LECCE,1,16:51:00,16:51:00,0,0
TI_8807_20260407,TI:BOLOGNA_CENTRALE,0,12:45:00,12:45:00,0,0
TI_8807_20260407,TI:BARI_CENTRALE,1,18:27:00,18:27:00,0,0
TI_8809_20260407,TI:BOLOGNA_CENTRALE,0,13:45:00,13:45:00,0,0
TI_8809_20260407,TI:LECCE,1,20:52:00,20:52:00,0,0
TI_603_20260408,TI:BOLOGNA_CENTRALE,0,08:00:00,08:00:00,0,0
TI_603_20260408,TI:LECCE,1,16:51:00,16:51:00,0,0
TI_8807_20260408,TI:BOLOGNA_CENTRALE,0,12:45:00,12:45:00,0,0
TI_8807_20260408,TI:BARI_CENTRALE,1,18:27:00,18:27:00,0,0
TI_8809_20260408,TI:BOLOGNA_CENTRALE,0,13:45:00,13:45:00,0,0
TI_8809_20260408,TI:LECCE,1,20:52:00,20:52:00,0,0
TI_614_20260407,TI:LECCE,0,11:54:00,11:54:00,0,0
TI_614_20260407,TI:BOLOGNA_CENTRALE,1,21:00:00,21:00:00,0,0
TI_9808_20260407,TI:LECCE,0,12:06:00,12:06:00,0,0
TI_9808_20260407,TI:BOLOGNA_CENTRALE,1,19:15:00,19:15:00,0,0
TI_614_20260408,TI:LECCE,0,11:54:00,11:54:00,0,0
TI_614_20260408,TI:BOLOGNA_CENTRALE,1,21:00:00,21:00:00,0,0
TI_9808_20260408,TI:LECCE,0,12:06:00,12:06:00,0,0
TI_9808_20260408,TI:BOLOGNA_CENTRALE,1,19:15:00,19:15:00,0,0
TI_9806_20260407,TI:BARI_CENTRALE,0,06:35:00,06:35:00,0,0
TI_9806_20260407,TI:MILANO_CENTRALE,1,13:25:00,13:25:00,0,0
TI_8814_20260407,TI:BARI_CENTRALE,0,07:30:00,07:30:00,0,0
TI_8814_20260407,TI:MILANO_CENTRALE,1,14:25:00,14:25:00,0,0
TI_9806_20260408,TI:BARI_CENTRALE,0,06:35:00,06:35:00,0,0
TI_9806_20260408,TI:MILANO_CENTRALE,1,13:25:00,13:25:00,0,0
TI_8814_20260408,TI:BARI_CENTRALE,0,07:30:00,07:30:00,0,0
TI_8814_20260408,TI:MILANO_CENTRALE,1,14:25:00,14:25:00,0,0
TI_8810_20260407,TI:BOLOGNA_CENTRALE,0,11:18:00,11:18:00,0,0
TI_8810_20260407,TI:MILANO_CENTRALE,1,12:30:00,12:30:00,0,0
TI_9724_20260407,TI:VENEZIA_MESTRE,0,11:00:00,11:00:00,0,0
TI_9724_20260407,TI:MILANO_CENTRALE,1,13:15:00,13:15:00,0,0
TI_9726_20260407,TI:TRIESTE_CENTRALE,0,09:39:00,09:39:00,0,0
TI_9726_20260407,TI:MILANO_CENTRALE,1,13:45:00,13:45:00,0,0
TI_8810_20260408,TI:BOLOGNA_CENTRALE,0,11:18:00,11:18:00,0,0
TI_8810_20260408,TI:MILANO_CENTRALE,1,12:30:00,12:30:00,0,0
TI_9724_20260408,TI:VENEZIA_MESTRE,0,11:00:00,11:00:00,0,0
TI_9724_20260408,TI:MILANO_CENTRALE,1,13:15:00,13:15:00,0,0
TI_9726_20260408,TI:TRIESTE_CENTRALE,0,09:39:00,09:39:00,0,0
TI_9726_20260408,TI:MILANO_CENTRALE,1,13:45:00,13:45:00,0,0
TI_9717_20260407,TI:MILANO_CENTRALE,0,09:45:00,09:45:00,0,0
TI_9717_20260407,TI:VENEZIA_MESTRE,1,12:00:00,12:00:00,0,0
TI_9717_20260408,TI:MILANO_CENTRALE,0,09:45:00,09:45:00,0,0
TI_9717_20260408,TI:VENEZIA_MESTRE,1,12:00:00,12:00:00,0,0
TI_9728_20260407,TI:VENEZIA_MESTRE,0,12:00:00,12:00:00,0,0
TI_9728_20260407,TI:MILANO_CENTRALE,1,14:15:00,14:15:00,0,0
TI_9732_20260407,TI:VENEZIA_MESTRE,0,13:00:00,13:00:00,0,0
TI_9732_20260407,TI:MILANO_CENTRALE,1,15:15:00,15:15:00,0,0
TI_9728_20260408,TI:VENEZIA_MESTRE,0,12:00:00,12:00:00,0,0
TI_9728_20260408,TI:MILANO_CENTRALE,1,14:15:00,14:15:00,0,0
TI_9732_20260408,TI:VENEZIA_MESTRE,0,13:00:00,13:00:00,0,0
TI_9732_20260408,TI:MILANO_CENTRALE,1,15:15:00,15:15:00,0,0
TI_637_20260407,TI:MILANO_CENTRALE,0,11:10:00,11:10:00,0,0
TI_637_20260407,TI:VENTIMIGLIA,1,14:54:00,14:54:00,0,0
TI_8619_20260407,TI:MILANO_CENTRALE,0,13:10:00,13:10:00,0,0
TI_8619_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,14:39:00,14:39:00,0,0
TI_641_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,16:58:00,16:58:00,0,0
TI_641_20260407,TI:VENTIMIGLIA,1,18:59:00,18:59:00,0,0
TI_8616_20260407,TI:ROMA_TERMINI,0,11:57:00,11:57:00,0,0
TI_8616_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,17:16:00,17:16:00,0,0
TI_9636_20260407,TI:ROMA_TERMINI,0,13:20:00,13:20:00,0,0
TI_9636_20260407,TI:MILANO_CENTRALE,1,16:30:00,16:30:00,0,0
TI_675_20260407,TI:MILANO_CENTRALE,0,17:05:00,17:05:00,0,0
TI_675_20260407,TI:VENTIMIGLIA,1,21:02:00,21:02:00,0,0
TI_8620_20260407,TI:ROMA_TERMINI,0,13:42:00,13:42:00,0,0
TI_8620_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,19:01:00,19:01:00,0,0
TI_637_20260408,TI:MILANO_CENTRALE,0,11:10:00,11:10:00,0,0
TI_637_20260408,TI:VENTIMIGLIA,1,14:54:00,14:54:00,0,0
TI_8619_20260408,TI:MILANO_CENTRALE,0,13:10:00,13:10:00,0,0
TI_8619_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,14:39:00,14:39:00,0,0
TI_641_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,16:58:00,16:58:00,0,0
TI_641_20260408,TI:VENTIMIGLIA,1,18:59:00,18:59:00,0,0
TI_8616_20260408,TI:ROMA_TERMINI,0,11:57:00,11:57:00,0,0
TI_8616_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,17:16:00,17:16:00,0,0
TI_9636_20260408,TI:ROMA_TERMINI,0,13:20:00,13:20:00,0,0
TI_9636_20260408,TI:MILANO_CENTRALE,1,16:30:00,16:30:00,0,0
TI_675_20260408,TI:MILANO_CENTRALE,0,17:05:00,17:05:00,0,0
TI_675_20260408,TI:VENTIMIGLIA,1,21:02:00,21:02:00,0,0
TI_8620_20260408,TI:ROMA_TERMINI,0,13:42:00,13:42:00,0,0
TI_8620_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,19:01:00,19:01:00,0,0
TI_8613_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,12:00:00,12:00:00,0,0
TI_8613_20260407,TI:ROMA_TERMINI,1,17:18:00,17:18:00,0,0
TI_745_20260407,TI:VENTIMIGLIA,0,10:59:00,10:59:00,0,0
TI_745_20260407,TI:PAVIA,1,14:24:00,14:24:00,0,0
TI_9321_20260407,TI:MILANO_ROGOREDO,0,15:05:00,15:05:00,0,0
TI_9321_20260407,TI:ROMA_TERMINI,1,18:35:00,18:35:00,0,0
TI_9643_20260407,TI:MILANO_CENTRALE,0,15:25:00,15:25:00,0,0
TI_9643_20260407,TI:ROMA_TERMINI,1,18:40:00,18:40:00,0,0
TI_665_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,13:47:00,13:47:00,0,0
TI_665_20260407,TI:LA_SPEZIA_CENTRALE,1,15:26:00,15:26:00,0,0
TI_9653_20260407,TI:MILANO_CENTRALE,0,18:00:00,18:00:00,0,0
TI_9653_20260407,TI:ROMA_TERMINI,1,21:10:00,21:10:00,0,0
TI_8623_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,16:59:00,16:59:00,0,0
TI_8623_20260407,TI:PISA_CENTRALE,1,19:15:00,19:15:00,0,0
TI_9435_20260407,TI:FIRENZE_S_M_NOVELLA,0,20:48:00,20:48:00,0,0
TI_9435_20260407,TI:ROMA_TERMINI,1,22:25:00,22:25:00,0,0
TI_8613_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,12:00:00,12:00:00,0,0
TI_8613_20260408,TI:ROMA_TERMINI,1,17:18:00,17:18:00,0,0
TI_745_20260408,TI:VENTIMIGLIA,0,10:59:00,10:59:00,0,0
TI_745_20260408,TI:PAVIA,1,14:24:00,14:24:00,0,0
TI_9321_20260408,TI:MILANO_ROGOREDO,0,15:05:00,15:05:00,0,0
TI_9321_20260408,TI:ROMA_TERMINI,1,18:35:00,18:35:00,0,0
TI_9643_20260408,TI:MILANO_CENTRALE,0,15:25:00,15:25:00,0,0
TI_9643_20260408,TI:ROMA_TERMINI,1,18:40:00,18:40:00,0,0
TI_665_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,13:47:00,13:47:00,0,0
TI_665_20260408,TI:LA_SPEZIA_CENTRALE,1,15:26:00,15:26:00,0,0
TI_9653_20260408,TI:MILANO_CENTRALE,0,18:00:00,18:00:00,0,0
TI_9653_20260408,TI:ROMA_TERMINI,1,21:10:00,21:10:00,0,0
TI_8623_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,16:59:00,16:59:00,0,0
TI_8623_20260408,TI:PISA_CENTRALE,1,19:15:00,19:15:00,0,0
TI_9435_20260408,TI:FIRENZE_S_M_NOVELLA,0,20:48:00,20:48:00,0,0
TI_9435_20260408,TI:ROMA_TERMINI,1,22:25:00,22:25:00,0,0
TI_674_20260407,TI:PISA_CENTRALE,0,13:18:00,13:18:00,0,0
TI_674_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,16:14:00,16:14:00,0,0
TI_8588_20260407,TI:ROMA_TERMINI,0,06:23:00,06:23:00,0,0
TI_8588_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,11:20:00,11:20:00,0,0
TI_669_20260407,TI:MILANO_ROGOREDO,0,14:16:00,14:16:00,0,0
TI_669_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,15:44:00,15:44:00,0,0
TI_674_20260408,TI:PISA_CENTRALE,0,13:18:00,13:18:00,0,0
TI_674_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,16:14:00,16:14:00,0,0
TI_8588_20260408,TI:ROMA_TERMINI,0,06:23:00,06:23:00,0,0
TI_8588_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,11:20:00,11:20:00,0,0
TI_669_20260408,TI:MILANO_ROGOREDO,0,14:16:00,14:16:00,0,0
TI_669_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,15:44:00,15:44:00,0,0
TI_8551_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,06:50:00,06:50:00,0,0
TI_8551_20260407,TI:ROMA_TERMINI,1,11:36:00,11:36:00,0,0
TI_9615_20260407,TI:MILANO_CENTRALE,0,08:58:00,08:58:00,0,0
TI_9615_20260407,TI:ROMA_TERMINI,1,12:15:00,12:15:00,0,0
TI_8605_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,07:16:00,07:16:00,0,0
TI_8605_20260407,TI:ROMA_TERMINI,1,12:33:00,12:33:00,0,0
TI_653_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,07:19:00,07:19:00,0,0
TI_653_20260407,TI:MILANO_ROGOREDO,1,08:49:00,08:49:00,0,0
TI_658_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,08:19:00,08:19:00,0,0
TI_658_20260407,TI:PAVIA,1,09:24:00,09:24:00,0,0
TI_662_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,09:18:00,09:18:00,0,0
